timestamp,Y,X,Beta,Signal,Strategy_Ret,Cum_Ret
2025-11-06 19:00:00+00:00,0.6485925316810608,0.5639203786849976,0.42513821955871084,0,0.0,1.0
2025-11-06 20:00:00+00:00,0.6480881571769714,0.5636661052703857,0.42569696938007606,0,-0.0,1.0
2025-11-06 21:00:00+00:00,0.6481721997261047,0.5636025667190552,0.4260970087914795,0,0.0,1.0
2025-11-06 22:00:00+00:00,0.6482982039451599,0.5636978149414062,0.4263401697873371,0,0.0,1.0
2025-11-06 23:00:00+00:00,0.6486346125602722,0.5639521479606628,0.426404098229833,0,0.0,1.0
2025-11-07 00:00:00+00:00,0.6482561826705933,0.5634120106697083,0.4265929122053463,0,-0.0,1.0
2025-11-07 01:00:00+00:00,0.6479621529579163,0.5630630850791931,0.42689663665525857,0,-0.0,1.0
2025-11-07 02:00:00+00:00,0.6477522850036621,0.5624929666519165,0.42723118052515113,0,0.0,1.0
2025-11-07 03:00:00+00:00,0.6474168300628662,0.5621767640113831,0.42774414621292534,0,-0.0,1.0
2025-11-07 04:00:00+00:00,0.6477103233337402,0.5619556307792664,0.4278282106211232,0,0.0,1.0
2025-11-07 05:00:00+00:00,0.6481721997261047,0.5620504021644592,0.4275501251233461,0,0.0,1.0
2025-11-07 06:00:00+00:00,0.6485504508018494,0.5612617135047913,0.4263879373878385,0,0.0,1.0
2025-11-07 07:00:00+00:00,0.6486766934394836,0.5608210563659668,0.424868787200727,0,0.0,1.0
2025-11-07 08:00:00+00:00,0.6487609148025513,0.562208354473114,0.4246596144561384,0,-0.0,1.0
2025-11-07 09:00:00+00:00,0.6484664082527161,0.5617977380752563,0.42444627055800016,0,-0.0,1.0
2025-11-07 10:00:00+00:00,0.6487609148025513,0.5620187520980835,0.42424964732434434,0,0.0,1.0
2025-11-07 11:00:00+00:00,0.6487609148025513,0.5622715950012207,0.42418169250415483,0,-0.0,1.0
2025-11-07 12:00:00+00:00,0.6481721997261047,0.5620187520980835,0.4242203653105883,0,-0.0,1.0
2025-11-07 13:00:00+00:00,0.648929238319397,0.5623664259910583,0.42418897720471777,0,0.0,1.0
2025-11-07 14:00:00+00:00,0.6486346125602722,0.5624929666519165,0.4241903372115074,0,-0.0,1.0
2025-11-07 15:00:00+00:00,0.6474587321281433,0.561482310295105,0.42453925480753724,0,-0.0,1.0
2025-11-07 16:00:00+00:00,0.6477103233337402,0.5617662072181702,0.4246825993788732,0,0.0,1.0
2025-11-07 17:00:00+00:00,0.6486346125602722,0.5624613165855408,0.42470444168311433,0,0.0,1.0
2025-11-07 18:00:00+00:00,0.6487187743186951,0.5623980760574341,0.42472318226870037,0,0.0,1.0
2025-11-07 19:00:00+00:00,0.649688184261322,0.5627778768539429,0.4250069596159142,0,0.0,1.0
2025-11-07 20:00:00+00:00,0.6500259637832642,0.5633485317230225,0.4255820649824856,0,0.0,1.0
2025-11-07 21:00:00+00:00,0.649688184261322,0.5628412365913391,0.4257619109168937,0,-0.0,1.0
2025-11-07 22:00:00+00:00,0.6496037244796753,0.5628095269203186,0.4258831250379389,0,-0.0,1.0
2025-11-10 00:00:00+00:00,0.6510416865348816,0.562556266784668,0.42595485103627734,0,0.0,1.0
2025-11-10 01:00:00+00:00,0.651932954788208,0.5630313754081726,0.42670323202177585,0,0.0,1.0
2025-11-10 02:00:00+00:00,0.6521880626678467,0.5634120106697083,0.42782225113131384,0,0.0,1.0
2025-11-10 03:00:00+00:00,0.6516355872154236,0.5628412365913391,0.42803392405747814,0,-0.0,1.0
2025-11-10 04:00:00+00:00,0.6526563167572021,0.5637614130973816,0.4293885102834639,0,0.0,1.0
2025-11-10 05:00:00+00:00,0.652826726436615,0.5637614130973816,0.4305661004805869,0,0.0,1.0
2025-11-10 06:00:00+00:00,0.6526989340782166,0.5632533431053162,0.4310032537192689,0,0.0,1.0
2025-11-10 07:00:00+00:00,0.653082549571991,0.5636025667190552,0.4317873970024926,0,0.0,1.0
2025-11-10 08:00:00+00:00,0.6532958745956421,0.5646527409553528,0.4332237412742958,0,-0.0,1.0
